Date_reported,Country_code,Country,WHO_region,Covid_new_hospitalizations_last_7days,Covid_new_icu_admissions_last_7days,Covid_new_hospitalizations_last_28days,Covid_new_icu_admissions_last_28days
2024-06-30,FRO,FAROE ISLANDS,EUR,,,,
2024-06-30,FJI,FIJI,WPR,,,,
2024-06-30,FIN,FINLAND,EUR,,,,
2024-06-30,FRA,FRANCE,EUR,,,,
2024-06-30,GUF,FRENCH GUIANA,AMR,,,,
2024-06-30,PYF,FRENCH POLYNESIA,WPR,,,,
2024-06-30,GAB,GABON,AFR,,,,
2024-06-30,GMB,GAMBIA,AFR,,,,
2024-06-30,GEO,GEORGIA,EUR,4,,12,
2024-06-30,DEU,GERMANY,EUR,,,,
2024-06-30,GHA,GHANA,AFR,,,,
2024-06-30,GIB,GIBRALTAR,EUR,,,,
2024-06-30,GRC,GREECE,EUR,472,6,1518,18
2024-06-30,GRL,GREENLAND,EUR,,,,
2024-06-30,GRD,GRENADA,AMR,,,,
2024-06-30,GLP,GUADELOUPE,AMR,,,,
2024-06-30,GUM,GUAM,WPR,,,,
2024-06-30,GTM,GUATEMALA,AMR,0,0,16,0
2024-06-30,GGY,GUERNSEY,EUR,,,,
2024-06-30,GIN,GUINEA,AFR,,,,
2024-06-30,GNB,GUINEA-BISSAU,AFR,,,,
2024-06-30,GUY,GUYANA,AMR,0,0,2,0
2024-06-30,HTI,HAITI,AMR,0,0,0,0
2024-06-30,VAT,HOLY SEE,EUR,,,,
2024-06-30,HND,HONDURAS,AMR,6,0,11,1
2024-06-30,HUN,HUNGARY,EUR,0,0,1,0
2024-06-30,ISL,ICELAND,EUR,,,,
2024-06-30,IND,INDIA,SEAR,,,,
2024-06-30,IDN,INDONESIA,SEAR,,,,
2024-06-30,XXL,International commercial vessel,OTHER,,,,
2024-06-30,XXF,International conveyance (American Samoa),OTHER,,,,
2024-06-30,XXJ,International conveyance (Diamond Princess),OTHER,,,,
2024-06-30,XXI,International conveyance (Kiribati),OTHER,,,,
2024-06-30,XXG,International conveyance (Solomon Islands),OTHER,,,,
2024-06-30,XXH,International conveyance (Vanuatu),OTHER,,,,
2024-06-30,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,,,,
2024-06-30,IRQ,IRAQ,EMR,,,,
2024-06-30,IRL,IRELAND,EUR,394,2,1406,12
2024-06-30,IMN,ISLE OF MAN,EUR,,,,
2024-06-30,ISR,ISRAEL,EUR,,,,
2024-06-30,ITA,ITALY,EUR,312,9,1016,29
2024-06-30,JAM,JAMAICA,AMR,,,,
2024-06-30,JPN,JAPAN,WPR,,,,
2024-06-30,JEY,JERSEY,EUR,,,,
2024-06-30,JOR,JORDAN,EMR,,,,
2024-06-30,KAZ,KAZAKHSTAN,EUR,,,,
2024-06-30,KEN,KENYA,AFR,,,,
2024-06-30,KIR,KIRIBATI,WPR,,,,
2024-06-30,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
2024-06-30,KWT,KUWAIT,EMR,,,,
2024-06-30,KGZ,KYRGYZSTAN,EUR,,,,
2024-06-30,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
2024-06-30,LVA,LATVIA,EUR,,,,
2024-06-30,LBN,LEBANON,EMR,,,,
2024-06-30,LSO,LESOTHO,AFR,,,,
2024-06-30,LBR,LIBERIA,AFR,,,,
2024-06-30,LBY,LIBYA,EMR,,,,
2024-06-30,LIE,LIECHTENSTEIN,EUR,,,,
2024-06-30,LTU,LITHUANIA,EUR,,,,
2024-06-30,LUX,LUXEMBOURG,EUR,,,,
2024-06-30,MDG,MADAGASCAR,AFR,,,,
2024-06-30,MWI,MALAWI,AFR,,,,
2024-06-30,MYS,MALAYSIA,WPR,259,2,809,8
2024-06-30,MDV,MALDIVES,SEAR,,,,
2024-06-30,MLI,MALI,AFR,,,,
2024-06-30,MLT,MALTA,EUR,75,4,213,6
2024-06-30,MHL,MARSHALL ISLANDS,WPR,,,,
2024-06-30,MTQ,MARTINIQUE,AMR,,,,
2024-06-30,MRT,MAURITANIA,AFR,0,0,0,0
2024-06-30,MUS,MAURITIUS,AFR,4,0,8,0
2024-06-30,MYT,MAYOTTE,AFR,,,,
2024-06-30,MEX,MEXICO,AMR,86,1,276,8
2024-06-30,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
2024-06-30,MCO,MONACO,EUR,,,,
2024-06-30,MNG,MONGOLIA,WPR,0,0,0,0
2024-06-30,MNE,MONTENEGRO,EUR,,,,
2024-06-30,MSR,MONTSERRAT,AMR,,,,
2024-06-30,MAR,MOROCCO,EMR,,,,
2024-06-30,MOZ,MOZAMBIQUE,AFR,,,,
2024-06-30,MMR,MYANMAR,SEAR,,,,
2024-06-30,NAM,NAMIBIA,AFR,,,,
2024-06-30,NRU,NAURU,WPR,,,,
2024-06-30,NPL,NEPAL,SEAR,,,,
2024-06-30,NLD,NETHERLANDS,EUR,,,,
2024-06-30,NCL,NEW CALEDONIA,WPR,,,,
2024-06-30,NZL,NEW ZEALAND,WPR,217,10,1122,49
2024-06-30,NIC,NICARAGUA,AMR,,,,
2024-06-30,NER,NIGER,AFR,,,,
2024-06-30,NGA,NIGERIA,AFR,,,,
2024-06-30,NIU,NIUE,WPR,,,,
2024-06-30,MKD,NORTH MACEDONIA,EUR,1,0,1,0
2024-06-30,MNP,NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),WPR,,,,
2024-06-30,NOR,NORWAY,EUR,,,,1
2024-06-30,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,,,,
2024-06-30,OMN,OMAN,EMR,,,,
2024-06-30,PAK,PAKISTAN,EMR,,,,
2024-06-30,PLW,PALAU,WPR,,,,
2024-06-30,PAN,PANAMA,AMR,13,0,52,1
2024-06-30,PNG,PAPUA NEW GUINEA,WPR,,,,
2024-06-30,PRY,PARAGUAY,AMR,,,,
2024-06-30,PER,PERU,AMR,11,1,33,4
2024-06-30,PHL,PHILIPPINES,WPR,,,,
2024-06-30,PCN,PITCAIRN ISLANDS,WPR,,,,
2024-06-30,POL,POLAND,EUR,1,,1,
2024-06-30,PRT,PORTUGAL,EUR,0,,108,
2024-06-30,PRI,PUERTO RICO,AMR,,,,
2024-06-30,QAT,QATAR,EMR,,,,
2024-06-30,KOR,REPUBLIC OF KOREA,WPR,,,,
2024-06-30,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
2024-06-30,REU,RÉUNION,AFR,,,,
2024-06-30,ROU,ROMANIA,EUR,,,,
2024-06-30,RUS,RUSSIAN FEDERATION,EUR,933,,5695,
2024-06-30,RWA,RWANDA,AFR,,,,
2024-06-30,BLM,SAINT BARTHÉLEMY,AMR,,,,
2024-06-30,SHN,SAINT HELENA,AFR,,,,
2024-06-30,KNA,SAINT KITTS AND NEVIS,AMR,,,,
2024-06-30,LCA,SAINT LUCIA,AMR,0,,0,
2024-06-30,MAF,SAINT MARTIN,AMR,,,,
2024-06-30,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
2024-06-30,VCT,SAINT VINCENT AND THE GRENADINES,AMR,,,,
2024-06-30,WSM,SAMOA,WPR,,,,
2024-06-30,SMR,SAN MARINO,EUR,,,,
2024-06-30,STP,SAO TOME AND PRINCIPE,AFR,,,,
2024-06-30,SAU,SAUDI ARABIA,EMR,,,,
2024-06-30,SEN,SENEGAL,AFR,,,,
2024-06-30,SRB,SERBIA,EUR,,,,
2024-06-30,SYC,SEYCHELLES,AFR,,,,
2024-06-30,SLE,SIERRA LEONE,AFR,,,,
2024-06-30,SGP,SINGAPORE,WPR,168,1,944,18
2024-06-30,SXM,SINT MAARTEN,AMR,,,,
2024-06-30,SVK,SLOVAKIA,EUR,2,0,10,2
2024-06-30,SVN,SLOVENIA,EUR,,,,
2024-06-30,SLB,SOLOMON ISLANDS,WPR,,,,
2024-06-30,SOM,SOMALIA,EMR,,,,
2024-06-30,ZAF,SOUTH AFRICA,AFR,,,,
2024-06-30,SSD,SOUTH SUDAN,AFR,,,,
2024-06-30,ESP,SPAIN,EUR,,,,
2024-06-30,LKA,SRI LANKA,SEAR,,,,
2024-06-30,SDN,SUDAN,EMR,,,,
2024-06-30,SUR,SURINAME,AMR,0,,1,
2024-06-30,SWE,SWEDEN,EUR,,2,,5
2024-06-30,CHE,SWITZERLAND,EUR,,,,
2024-06-30,SYR,SYRIAN ARAB REPUBLIC,EMR,,,,
2024-06-30,TJK,TAJIKISTAN,EUR,,,,
2024-06-30,THA,THAILAND,SEAR,3256,,10722,
2024-06-30,GBR,THE UNITED KINGDOM,EUR,,,,
2024-06-30,TLS,TIMOR-LESTE,SEAR,,,,
2024-06-30,TGO,TOGO,AFR,,,,
2024-06-30,TKL,TOKELAU,WPR,,,,
2024-06-30,TON,TONGA,WPR,,,,
2024-06-30,TTO,TRINIDAD AND TOBAGO,AMR,,,,
2024-06-30,TUN,TUNISIA,EMR,,,,
2024-06-30,TUR,TURKEY,EUR,,,,
2024-06-30,TKM,TURKMENISTAN,EUR,,,,
2024-06-30,TCA,TURKS AND CAICOS ISLANDS,AMR,0,,1,
2024-06-30,TUV,TUVALU,WPR,,,,
2024-06-30,UGA,UGANDA,AFR,,,,
2024-06-30,UKR,UKRAINE,EUR,1,0,2,0
2024-06-30,ARE,UNITED ARAB EMIRATES,EMR,,,,
2024-06-30,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
2024-06-30,USA,UNITED STATES OF AMERICA,AMR,888,,2766,
2024-06-30,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
2024-06-30,URY,URUGUAY,AMR,1,1,21,3
2024-06-30,UZB,UZBEKISTAN,EUR,,,,
2024-06-30,VUT,VANUATU,WPR,,,,
2024-06-30,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),AMR,,,,
2024-06-30,VNM,VIET NAM,WPR,,,,
2024-06-30,WLF,WALLIS AND FUTUNA,WPR,,,,
2024-06-30,YEM,YEMEN,EMR,,,,
2024-06-30,ZMB,ZAMBIA,AFR,,,,
2024-06-30,ZWE,ZIMBABWE,AFR,,,0,
2024-06-23,AFG,AFGHANISTAN,EMR,,,,
2024-06-23,ALB,ALBANIA,EUR,7,,15,
2024-06-23,DZA,ALGERIA,AFR,,,,
2024-06-23,ASM,AMERICAN SAMOA,WPR,,,,
2024-06-23,AND,ANDORRA,EUR,,,,
2024-06-23,AGO,ANGOLA,AFR,0,0,0,0
2024-06-23,AIA,ANGUILLA,AMR,,,,
2024-06-23,ATG,ANTIGUA AND BARBUDA,AMR,,,,
2024-06-23,ARG,ARGENTINA,AMR,49,,184,
2024-06-23,ARM,ARMENIA,EUR,,,,
2024-06-23,ABW,ARUBA,AMR,,,,
2024-06-23,AUS,AUSTRALIA,WPR,,32,,127
2024-06-23,AUT,AUSTRIA,EUR,,,,
2024-06-23,AZE,AZERBAIJAN,EUR,,,,
2024-06-23,BHS,BAHAMAS,AMR,2,1,3,1
2024-06-23,BHR,BAHRAIN,EMR,,,,
2024-06-23,BGD,BANGLADESH,SEAR,2,,21,
2024-06-23,BRB,BARBADOS,AMR,,,,
2024-06-23,BLR,BELARUS,EUR,,,,
2024-06-23,BEL,BELGIUM,EUR,,,,
2024-06-23,BLZ,BELIZE,AMR,,,,
2024-06-23,BEN,BENIN,AFR,,,,
2024-06-23,BMU,BERMUDA,AMR,,,,
2024-06-23,BTN,BHUTAN,SEAR,,,,
2024-06-23,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,1,0,1,0
2024-06-23,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
2024-06-23,BIH,BOSNIA AND HERZEGOVINA,EUR,0,0,2,0
2024-06-23,BWA,BOTSWANA,AFR,,,,
2024-06-23,BRA,BRAZIL,AMR,249,84,841,268
2024-06-23,VGB,BRITISH VIRGIN ISLANDS,AMR,0,0,0,0
2024-06-23,BRN,BRUNEI DARUSSALAM,WPR,9,0,29,0
2024-06-23,BGR,BULGARIA,EUR,4,,14,
2024-06-23,BFA,BURKINA FASO,AFR,,,,
2024-06-23,BDI,BURUNDI,AFR,0,0,0,0
2024-06-23,CPV,CABO VERDE,AFR,,,,
2024-06-23,KHM,CAMBODIA,WPR,,,,
2024-06-23,CMR,CAMEROON,AFR,,,,
2024-06-23,CAN,CANADA,AMR,130,10,541,36
2024-06-23,CYM,CAYMAN ISLANDS,AMR,,,,
2024-06-23,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
2024-06-23,TCD,CHAD,AFR,,,,
2024-06-23,CHL,CHILE,AMR,2,0,22,5
2024-06-23,CHN,CHINA,WPR,,,,
2024-06-23,COL,COLOMBIA,AMR,184,,518,
2024-06-23,COM,COMOROS,AFR,,,,
2024-06-23,COG,CONGO,AFR,,,,
2024-06-23,COK,COOK ISLANDS,WPR,,,,
2024-06-23,CRI,COSTA RICA,AMR,25,2,76,6
2024-06-23,CIV,CÔTE D’IVOIRE,AFR,,,,
2024-06-23,HRV,CROATIA,EUR,,,,
2024-06-23,CUB,CUBA,AMR,,,,
2024-06-23,CUW,CURAÇAO,AMR,,,,
2024-06-23,CYP,CYPRUS,EUR,34,1,85,2
2024-06-23,CZE,CZECHIA,EUR,4,,15,
2024-06-23,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,,,,
2024-06-23,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
2024-06-23,DNK,DENMARK,EUR,74,,174,
2024-06-23,DJI,DJIBOUTI,EMR,,,,
2024-06-23,DMA,DOMINICA,AMR,0,,0,
2024-06-23,DOM,DOMINICAN REPUBLIC,AMR,,,,
2024-06-23,ECU,ECUADOR,AMR,48,0,268,6
2024-06-23,EGY,EGYPT,EMR,,,,
2024-06-23,SLV,EL SALVADOR,AMR,,,,
2024-06-23,GNQ,EQUATORIAL GUINEA,AFR,,,,
2024-06-23,ERI,ERITREA,AFR,,,,
2024-06-23,EST,ESTONIA,EUR,,,0,0
2024-06-23,SWZ,ESWATINI,AFR,,,,
2024-06-23,ETH,ETHIOPIA,AFR,,,,
2024-06-23,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
2024-06-23,FRO,FAROE ISLANDS,EUR,,,,
2024-06-23,FJI,FIJI,WPR,,,,
2024-06-23,FIN,FINLAND,EUR,,,,
2024-06-23,FRA,FRANCE,EUR,,,,
2024-06-23,GUF,FRENCH GUIANA,AMR,,,,
2024-06-23,PYF,FRENCH POLYNESIA,WPR,,,,
2024-06-23,GAB,GABON,AFR,,,,
2024-06-23,GMB,GAMBIA,AFR,,,,
2024-06-23,GEO,GEORGIA,EUR,4,,10,
2024-06-23,DEU,GERMANY,EUR,,,,
2024-06-23,GHA,GHANA,AFR,,,,
2024-06-23,GIB,GIBRALTAR,EUR,,,,
2024-06-23,GRC,GREECE,EUR,487,4,1199,13
2024-06-23,GRL,GREENLAND,EUR,,,,
2024-06-23,GRD,GRENADA,AMR,,,,
2024-06-23,GLP,GUADELOUPE,AMR,,,,
2024-06-23,GUM,GUAM,WPR,,,,
2024-06-23,GTM,GUATEMALA,AMR,0,0,32,1
2024-06-23,GGY,GUERNSEY,EUR,,,,
2024-06-23,GIN,GUINEA,AFR,,,,
2024-06-23,GNB,GUINEA-BISSAU,AFR,,,,
2024-06-23,GUY,GUYANA,AMR,0,0,2,0
2024-06-23,HTI,HAITI,AMR,0,0,0,0
2024-06-23,VAT,HOLY SEE,EUR,,,,
2024-06-23,HND,HONDURAS,AMR,2,0,9,1
2024-06-23,HUN,HUNGARY,EUR,1,0,1,0
2024-06-23,ISL,ICELAND,EUR,,,,
2024-06-23,IND,INDIA,SEAR,,,,
2024-06-23,IDN,INDONESIA,SEAR,,,4,1
2024-06-23,XXL,International commercial vessel,OTHER,,,,
2024-06-23,XXF,International conveyance (American Samoa),OTHER,,,,
2024-06-23,XXJ,International conveyance (Diamond Princess),OTHER,,,,
2024-06-23,XXI,International conveyance (Kiribati),OTHER,,,,
2024-06-23,XXG,International conveyance (Solomon Islands),OTHER,,,,
2024-06-23,XXH,International conveyance (Vanuatu),OTHER,,,,
2024-06-23,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,,,,
2024-06-23,IRQ,IRAQ,EMR,,,,
2024-06-23,IRL,IRELAND,EUR,466,7,1205,11
2024-06-23,IMN,ISLE OF MAN,EUR,,,,
2024-06-23,ISR,ISRAEL,EUR,,,,
2024-06-23,ITA,ITALY,EUR,271,10,837,22
2024-06-23,JAM,JAMAICA,AMR,,,,
2024-06-23,JPN,JAPAN,WPR,,,,
2024-06-23,JEY,JERSEY,EUR,,,,
2024-06-23,JOR,JORDAN,EMR,,,,
2024-06-23,KAZ,KAZAKHSTAN,EUR,,,,
2024-06-23,KEN,KENYA,AFR,,,,
2024-06-23,KIR,KIRIBATI,WPR,,,,
2024-06-23,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
2024-06-23,KWT,KUWAIT,EMR,,,,
2024-06-23,KGZ,KYRGYZSTAN,EUR,,,,
2024-06-23,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
2024-06-23,LVA,LATVIA,EUR,,,,
2024-06-23,LBN,LEBANON,EMR,,,,
2024-06-23,LSO,LESOTHO,AFR,,,,
2024-06-23,LBR,LIBERIA,AFR,,,,
2024-06-23,LBY,LIBYA,EMR,,,,
2024-06-23,LIE,LIECHTENSTEIN,EUR,,,,
2024-06-23,LTU,LITHUANIA,EUR,,,,
2024-06-23,LUX,LUXEMBOURG,EUR,,,,
2024-06-23,MDG,MADAGASCAR,AFR,,,,
2024-06-23,MWI,MALAWI,AFR,,,,
2024-06-23,MYS,MALAYSIA,WPR,199,2,676,7
2024-06-23,MDV,MALDIVES,SEAR,,,,
2024-06-23,MLI,MALI,AFR,,,,
2024-06-23,MLT,MALTA,EUR,63,1,170,2
2024-06-23,MHL,MARSHALL ISLANDS,WPR,,,,
2024-06-23,MTQ,MARTINIQUE,AMR,,,,
2024-06-23,MRT,MAURITANIA,AFR,0,0,0,0
2024-06-23,MUS,MAURITIUS,AFR,1,0,5,0
2024-06-23,MYT,MAYOTTE,AFR,,,,
2024-06-23,MEX,MEXICO,AMR,60,2,242,11
2024-06-23,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
2024-06-23,MCO,MONACO,EUR,,,,
2024-06-23,MNG,MONGOLIA,WPR,0,0,5,0
2024-06-23,MNE,MONTENEGRO,EUR,,,,
2024-06-23,MSR,MONTSERRAT,AMR,,,,
2024-06-23,MAR,MOROCCO,EMR,,,,
2024-06-23,MOZ,MOZAMBIQUE,AFR,,,,
2024-06-23,MMR,MYANMAR,SEAR,,,,
2024-06-23,NAM,NAMIBIA,AFR,,,,
2024-06-23,NRU,NAURU,WPR,,,,
2024-06-23,NPL,NEPAL,SEAR,,,,
2024-06-23,NLD,NETHERLANDS,EUR,,,86,1
2024-06-23,NCL,NEW CALEDONIA,WPR,,,,
2024-06-23,NZL,NEW ZEALAND,WPR,281,13,1276,47
2024-06-23,NIC,NICARAGUA,AMR,,,,
2024-06-23,NER,NIGER,AFR,,,,
2024-06-23,NGA,NIGERIA,AFR,,,,
2024-06-23,NIU,NIUE,WPR,,,,
2024-06-23,MKD,NORTH MACEDONIA,EUR,0,0,1,0
2024-06-23,MNP,NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),WPR,,,,
2024-06-23,NOR,NORWAY,EUR,,0,,2
2024-06-23,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,,,,
2024-06-23,OMN,OMAN,EMR,,,,
2024-06-23,PAK,PAKISTAN,EMR,,,,
2024-06-23,PLW,PALAU,WPR,,,,
2024-06-23,PAN,PANAMA,AMR,11,0,50,1
2024-06-23,PNG,PAPUA NEW GUINEA,WPR,,,,
2024-06-23,PRY,PARAGUAY,AMR,,,,
2024-06-23,PER,PERU,AMR,7,0,34,5
2024-06-23,PHL,PHILIPPINES,WPR,,,,
2024-06-23,PCN,PITCAIRN ISLANDS,WPR,,,,
2024-06-23,POL,POLAND,EUR,,,,
2024-06-23,PRT,PORTUGAL,EUR,0,,133,
2024-06-23,PRI,PUERTO RICO,AMR,,,,
2024-06-23,QAT,QATAR,EMR,,,,
2024-06-23,KOR,REPUBLIC OF KOREA,WPR,,,,
2024-06-23,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
2024-06-23,REU,RÉUNION,AFR,,,,
2024-06-23,ROU,ROMANIA,EUR,,,,
2024-06-23,RUS,RUSSIAN FEDERATION,EUR,,,6510,
2024-06-23,RWA,RWANDA,AFR,,,,
2024-06-23,BLM,SAINT BARTHÉLEMY,AMR,,,,
2024-06-23,SHN,SAINT HELENA,AFR,,,,
2024-06-23,KNA,SAINT KITTS AND NEVIS,AMR,,,,
2024-06-23,LCA,SAINT LUCIA,AMR,0,,0,
2024-06-23,MAF,SAINT MARTIN,AMR,,,,
2024-06-23,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
2024-06-23,VCT,SAINT VINCENT AND THE GRENADINES,AMR,,,,
2024-06-23,WSM,SAMOA,WPR,,,,
2024-06-23,SMR,SAN MARINO,EUR,,,,
2024-06-23,STP,SAO TOME AND PRINCIPE,AFR,,,,
2024-06-23,SAU,SAUDI ARABIA,EMR,,,,
2024-06-23,SEN,SENEGAL,AFR,,,,
2024-06-23,SRB,SERBIA,EUR,,,,
2024-06-23,SYC,SEYCHELLES,AFR,,,,
2024-06-23,SLE,SIERRA LEONE,AFR,,,,
2024-06-23,SGP,SINGAPORE,WPR,148,4,1204,22
2024-06-23,SXM,SINT MAARTEN,AMR,,,,
2024-06-23,SVK,SLOVAKIA,EUR,4,1,11,2
2024-06-23,SVN,SLOVENIA,EUR,,,,
2024-06-23,SLB,SOLOMON ISLANDS,WPR,,,,
2024-06-23,SOM,SOMALIA,EMR,,,,
2024-06-23,ZAF,SOUTH AFRICA,AFR,,,,
2024-06-23,SSD,SOUTH SUDAN,AFR,,,,
2024-06-23,ESP,SPAIN,EUR,,,,
2024-06-23,LKA,SRI LANKA,SEAR,,,,
2024-06-23,SDN,SUDAN,EMR,,,,
2024-06-23,SUR,SURINAME,AMR,0,,1,
2024-06-23,SWE,SWEDEN,EUR,,2,,4
2024-06-23,CHE,SWITZERLAND,EUR,,,,
2024-06-23,SYR,SYRIAN ARAB REPUBLIC,EMR,,,,
2024-06-23,TJK,TAJIKISTAN,EUR,,,,
2024-06-23,THA,THAILAND,SEAR,1823,,9329,
2024-06-23,GBR,THE UNITED KINGDOM,EUR,,,,
2024-06-23,TLS,TIMOR-LESTE,SEAR,,,,
2024-06-23,TGO,TOGO,AFR,,,,
2024-06-23,TKL,TOKELAU,WPR,,,,
2024-06-23,TON,TONGA,WPR,,,,
2024-06-23,TTO,TRINIDAD AND TOBAGO,AMR,,,,
2024-06-23,TUN,TUNISIA,EMR,,,,
2024-06-23,TUR,TURKEY,EUR,,,,
2024-06-23,TKM,TURKMENISTAN,EUR,,,,
2024-06-23,TCA,TURKS AND CAICOS ISLANDS,AMR,1,,1,
2024-06-23,TUV,TUVALU,WPR,,,,
2024-06-23,UGA,UGANDA,AFR,,,,
2024-06-23,UKR,UKRAINE,EUR,0,0,4,0
2024-06-23,ARE,UNITED ARAB EMIRATES,EMR,,,,
2024-06-23,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
2024-06-23,USA,UNITED STATES OF AMERICA,AMR,702,,2406,
2024-06-23,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
2024-06-23,URY,URUGUAY,AMR,6,1,28,2
2024-06-23,UZB,UZBEKISTAN,EUR,,,,
2024-06-23,VUT,VANUATU,WPR,,,,
2024-06-23,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),AMR,,,,
2024-06-23,VNM,VIET NAM,WPR,,,,
2024-06-23,WLF,WALLIS AND FUTUNA,WPR,,,,
2024-06-23,YEM,YEMEN,EMR,,,,
2024-06-23,ZMB,ZAMBIA,AFR,,,,
2024-06-23,ZWE,ZIMBABWE,AFR,,,0,
2024-06-16,AFG,AFGHANISTAN,EMR,,,,
2024-06-16,ALB,ALBANIA,EUR,3,,8,
2024-06-16,DZA,ALGERIA,AFR,,,,
2024-06-16,ASM,AMERICAN SAMOA,WPR,,,,
2024-06-16,AND,ANDORRA,EUR,,,,
2024-06-16,AGO,ANGOLA,AFR,0,0,0,0
2024-06-16,AIA,ANGUILLA,AMR,,,,
2024-06-16,ATG,ANTIGUA AND BARBUDA,AMR,,,,
2024-06-16,ARG,ARGENTINA,AMR,44,,164,
2024-06-16,ARM,ARMENIA,EUR,,,,
2024-06-16,ABW,ARUBA,AMR,,,,
2024-06-16,AUS,AUSTRALIA,WPR,,22,,124
2024-06-16,AUT,AUSTRIA,EUR,,,,
2024-06-16,AZE,AZERBAIJAN,EUR,,,,
2024-06-16,BHS,BAHAMAS,AMR,1,0,2,0
2024-06-16,BHR,BAHRAIN,EMR,,,,
2024-06-16,BGD,BANGLADESH,SEAR,7,,20,
2024-06-16,BRB,BARBADOS,AMR,,,,
2024-06-16,BLR,BELARUS,EUR,,,,
2024-06-16,BEL,BELGIUM,EUR,,,,
2024-06-16,BLZ,BELIZE,AMR,,,,
2024-06-16,BEN,BENIN,AFR,,,,
2024-06-16,BMU,BERMUDA,AMR,,,,
2024-06-16,BTN,BHUTAN,SEAR,,,,
2024-06-16,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0,0,1,0
2024-06-16,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
2024-06-16,BIH,BOSNIA AND HERZEGOVINA,EUR,1,0,3,0
2024-06-16,BWA,BOTSWANA,AFR,,,,
2024-06-16,BRA,BRAZIL,AMR,224,69,784,262
2024-06-16,VGB,BRITISH VIRGIN ISLANDS,AMR,0,0,0,0
2024-06-16,BRN,BRUNEI DARUSSALAM,WPR,8,0,26,0
2024-06-16,BGR,BULGARIA,EUR,0,,10,
2024-06-16,BFA,BURKINA FASO,AFR,,,,
2024-06-16,BDI,BURUNDI,AFR,0,0,0,0
2024-06-16,CPV,CABO VERDE,AFR,,,,
2024-06-16,KHM,CAMBODIA,WPR,,,,
2024-06-16,CMR,CAMEROON,AFR,,,,
2024-06-16,CAN,CANADA,AMR,107,2,562,43
2024-06-16,CYM,CAYMAN ISLANDS,AMR,,,,
2024-06-16,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
2024-06-16,TCD,CHAD,AFR,,,,
2024-06-16,CHL,CHILE,AMR,6,1,33,5
2024-06-16,CHN,CHINA,WPR,,,,
2024-06-16,COL,COLOMBIA,AMR,117,,419,
2024-06-16,COM,COMOROS,AFR,,,,
2024-06-16,COG,CONGO,AFR,,,,
2024-06-16,COK,COOK ISLANDS,WPR,,,,
2024-06-16,CRI,COSTA RICA,AMR,23,2,67,5
2024-06-16,CIV,CÔTE D’IVOIRE,AFR,,,,
2024-06-16,HRV,CROATIA,EUR,,,,
2024-06-16,CUB,CUBA,AMR,,,,
2024-06-16,CUW,CURAÇAO,AMR,,,,
2024-06-16,CYP,CYPRUS,EUR,22,,59,2
2024-06-16,CZE,CZECHIA,EUR,4,,15,
2024-06-16,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,,,,
2024-06-16,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
2024-06-16,DNK,DENMARK,EUR,49,,123,
2024-06-16,DJI,DJIBOUTI,EMR,,,,
2024-06-16,DMA,DOMINICA,AMR,0,,0,
2024-06-16,DOM,DOMINICAN REPUBLIC,AMR,,,,
2024-06-16,ECU,ECUADOR,AMR,96,2,291,6
2024-06-16,EGY,EGYPT,EMR,,,,
